"OID","Adult_ID","Parent_ID"
"53ccd0a00ded6d586e57","b22d580a",NA
"9639c898aaaeb6387cf8","625dd367",NA
"dc2cb6cff759ad3b2fe0","8eec587f",NA
"bed264123e5e26a3c312","95dc9eab",NA
"acfa174459241f72ac46","36eeda1b",NA
"ab91013556977a704b67","e8309ddd",NA
"edc012344b12ef00c47c","656a7c5a",NA
"4578d289f570692ffc9b","eb1d8f4a",NA
"245af5770d342b58f44d","ca6e9ec6",NA
"8d6f90a57b0e94924686","2a0c577b",NA
"7615021e859cbecbb051","56abda92",NA
"a6cba566586a8ec8094e","6a2890e7",NA
"6e46d608a6050a640f42","176486a2","8315917d"
"cd8ef7544458c443ec5e","24a80ed8",NA
"145fb15d0aafad8d05dc","5f020bb5",NA
"d333f9c51bcc92aa1f36","1af00c62",NA
"71f2b107751066a3fc8a","607d61ef",NA
"3184d8d6f50517337743","380490f8",NA
"547779947e2c9c9217d5","3ec823db",NA
"8d58f9b8f333977b7a2b","74b73563",NA
"c514ec1a25cfc622c6cf","8af963ca",NA
"dacd51289743667ca8a0","22596858",NA
"613ac61840a22f529aff","13d77cae","37053bc4"
"78a47121c4254e2d6879","4871323f",NA
"50323d6bfe9f7b3e89fa","5010c033",NA
"ee5f31e9096388db6565","03564410",NA
"35ecb0d445838d3b2fba","015a3ade",NA
"a201a60be7522f796b7d","2051f4bb",NA
"61a19596aa4fec97c0c2","e09938a5",NA
"d0007eed5e5a8c868116","e7fb96b4",NA
"7992ec7c1e59c870ad07","d6fd68ca",NA
"a096d39d603c19fb8904","06d753d5",NA
"8ab63c3c9f7566b5c8df","458b9b5f",NA
"6061e3893bedcd1dd592","e1f968fe",NA
"fb88240750e802d36a6b","e533ec31","0d5e13ed"
"128e75a50ab92ac6b92e","da76e416",NA
"0731fc4cc4ebebb8b2f5","80750ca0",NA
"189ad9eee8d9e6d906b5","37185d41",NA
"a3ec86c406e7f55673e9","22f3d6ea",NA
"bd47104d4b787ae91222","0dd44f4d",NA
"07429f60edfae91c8cb6","0b6ab69c",NA
"139c5959c070e472d4eb","77d0bf5f",NA
"b9dd0ef1fee01f5384cb","4dbe60ff",NA
"ba458ad661a86a425897","0c9098e4",NA
"2dcf6de728a8d538860a","35fe3e39",NA
"6b702a2498fb83f16af4","e961ebbe",NA
"9fd62c12b0c5861f66c5","13662ae2",NA
"ea403f0cfad1dc94e0f3","cd9c1132",NA
"ec0ca17c32717529ea25","8149a6aa",NA
"164fc97b3492d370030b","1bcac18d",NA
"39870c8d945cab04937f","a1cff49d",NA
"2e5a8cee52e3dffef3de","b662ec6e","7711f115"
"ff3e4c8928addba59542","c2769e52",NA
"4e527e41540734a394f4","c3d1b27f",NA
"c77633a4b588e18e10f9","741cf6bb",NA
"727e4cb4c9128531799b","5cbfc5a3",NA
"a467018c62e4a68ab90c","79929a14",NA
"84a6771962ccbc592a28","7a90550a",NA
"9955ce6f45a0d5621877","c5b98af9",NA
"dc874216124ffa96860b","82ebb438",NA
"3f798b34578b6885b1b3","b589ffb2",NA
"0a8c4f285ce7980b9cd8","9dc3c7b8",NA
"53d12453b021a8f953da","f3feac97",NA
"a68c42d24cb1e67da9bd","abfb7733",NA
"f992e2c7710a8095fa7d","79c20023",NA
"fd7aefbfffede0752ec9","7d70adfe",NA
"c5348cee7836cf90cd36","79be9290",NA
"f85817222268f7d05d3e","1fc38b53","9d3a3f65"
"a77f4a92cdaeed4e72ea","26dc90b8",NA
"7041dc27209695e8ddcd","34013ac3","a4b59651"
"5998684e24a834e54698","91621a4e",NA
"b9c930beffccef2543bc","0df8a425",NA
"c997a8aa47667017b763","e24488f6",NA
"ee71a6b5af0e0af865a0","0fc1940c",NA
"48688075923a7669805f","f4f9d6ea",NA
"fbaf12e346b9f7515bdb","8d540112",NA
"402a91d60ebebd699ba3","3fa256f1",NA
"4df936234d837b843ce1","80af0b05",NA
"6602ccd73bfb4d30b3c6","a71cfa0c",NA
"522a3878e1fb5792a3d1","8be5f178",NA
"9f1f00851e0ac80b54d8","264da3e0",NA
"ad492063fe9c35662ca2","07ee190e",NA
"67c5e6bb3ef10bef7bee","92150e62",NA
"ecdbbc32abc78403b687","ad4139cb",NA
"f0bccc0936943762982e","fe2cac54",NA
"4f52b8fd7cd16f9b95a7","86616353",NA
"175ea86c9d9176f8c5de","59d8dff6",NA
"b80b4aa129aa2f930ba7","c20e2297",NA
"85dc1bd61959d3ba16f1","2e25f3ee",NA
"85dc821d6bdcad6c1655","8319d515",NA
"a7da6885d26f74011c02","bc2ae595",NA
"eb81871e8e8a31189c4b","af4738c7",NA
"2858166202d460593898","0e2e3998",NA
"e784d97c934bbcd72cf1","62c23d07",NA
"d53357cadb86132ce8e0","ee17295f",NA
"b67bd10fc4e74947d302","686ca0fe",NA
"13ebcc9ed6c50876df01","9951fa5f",NA
"2c42b46c3689e4b1149f","24854b11",NA
"3db6885849d95b70e3dc","b7f4d12e",NA
"e798285c3eb3e7673a9f","0c53722e",NA
"180fc08aa229f0f5ee07","1175894c",NA
"d0930ab40f88b2bd5aa7","34261a8f",NA
"bbf4a39e26ffe1e99b0c","759cbaf3",NA
"d8ae3253e859a686913e","d401b3c5",NA
"6967c4b76c56c7a23372","148f41f5",NA
"8a3eb871d884f67e3c60","dfbb80f4",NA
"8d31c8c66c0f42a46500","e29cef04",NA
"922ee0aff7f0eda48564","39cf2916",NA
"1c82aa1e70b7e59ffeaa","c3367bf3",NA
"1e82e0106068f62aef4b","ddbfca35","903f030b"
"ada334acb14cd63613e6","c65e6bd6",NA
"2a1a05651979ee5f8511","c9cd9506",NA
"6397845e89aa9a0c8f30","1a0d19d9",NA
"b434668963e85e46f608","4a7d842d",NA
"98634077dc5dda2759d4","ec3742bf",NA
"ddeca145bc5f3a5c6610","e553de99",NA
"c328980bb3335ad19976","b5cb55ee",NA
"fdcd51f5be9bbade098b","3712befc",NA
"d178ad300c76dd89f263","10bd4c28",NA
"6326b088b9488cfe460c","03439516",NA
"67d12abaa98034230a0f","5297cbf7",NA
"0c69cff58e9991c435a7","e3c2e1e7",NA
"5836bacb87f8bd5e95f5","c25a467a",NA
"7879c85b38cbcd31997e","4b00482a",NA
"09dd7cd0624e85a3267f","965ff87c",NA
"05ac16ffe623f7dfa695","4ceb104f",NA
"c855874f3d5f40a35fe1","a66c7788",NA
"57dedb70d58c8b4d0916","fee5bc9f",NA
"9a594cc7d5dab0ab04e8","6b6574be",NA
"b015e44c009ef7a8d9e1","45ec60d2",NA
"6c1e5d452e6beb425230","ea9c68c3",NA
"625d5737e43cd38818e0","9ba9dba1",NA
"7ecf407adb41e8b1cdda","258c613b",NA
"27a9e41efe0dd2fee3cd","6dde4b95",NA
"76a35ceee016055d1322","1c7157f4",NA
"31974bca1a740eb60d4b","ed599936",NA
"7c5cdb224da5d60f0205","eaa735b5","4a99f218"
"01c6796e0c4701e55911","2631d83f",NA
"012a3a07b17aed478d6a","175f7afd",NA
"1b283e88525be9de3682","648f3b96",NA
"edc4359a7b3331080cfa","f7aeaa47",NA
"6732b754f04275061fe1","aa7da913",NA
"278cfbfb9acf2b2a4206","90a40bc7",NA
"5e48ab5650653f4a0806","a99e835c",NA
"134b5c00ee325cefa036","47b41f6b",NA
"9e83c5d6b3498e4175c2","d909453e","8168d91d"
"1404a29270023e56defb","9489e875",NA
"724b4a96db7a6b30fe39","0a0f9b59",NA
"fc44452e759d93511c42","c616bdec",NA
"2ccc625560de71e4d013","2fe194fe",NA
"dc48344dd883a36eb259","7b3bc3db",NA
"f597281f363e5e9de807","f72766bc","56bfaf17"
"bfc16fca5663fd3ad0ab","5802d6c7",NA
"3a35a0a19d521b2901f4","62f6c10e",NA
"9846357469bb6201acbd","1f4edae5",NA
"d6f9997cec755110a1dd","2329e30e","c57b6ca8"
"eed2a79231217b46bcab","157bf323",NA
"e1eaf9b061b1655d6313","e4c644d7",NA
"ab6f6bb9c4c707eb220e","7ba50730",NA
"ed08d6a38a7f1c4639e1","b91daef3",NA
"11d33638156ffd72f722","175e668d",NA
"a0b4c07ba5e90311b398","1c37227c",NA
"f5fa28619ac44e3865a9","0cec7738",NA
"6636fd1e8a859f16428c","9f0ca276",NA
"05ce27d654cd3a895d0c","4bc216b1","70e049a9"
"9d86f190a2ac11efd67c","28468d89",NA
"92fc75e235075eebadec","24a1c713",NA
"6099b0cf911ae043ddc8","c092a3f6",NA
"7930c96176b506453cf5","d0d7442f",NA
"0920960c99646f6b62b3","95772c35",NA
"cdcc2d4e3d303e4a86b3","225b930c",NA
"e5fee0d55b5e07c0f23b","c94b5fb9",NA
"d8439c2672aa52099ec0","c6df3225",NA
"172862219a882382c6b6","11ca1f5e",NA
"ef5d0da7be1d8d651dde","3d9cbdc5",NA
"0842d6cae56cbdb11d09","87af695e",NA
"250a7b79b406aeb5f714","076e4a24",NA
"bd2bc86dbd1c5ea97ead","2a6fe198",NA
"3e2c55802d7cd63db004","b940710b",NA
"f880a1ff42bbfd3c0337","fb5712c7",NA
"8b50113a79230ef0dd77","b08f17cf",NA
"04ee21c85d691696ce7d","d1a27de9",NA
"8a330d900d3037f3ed21","9618d134",NA
"983ff5844e26707f7b87","bfab4587",NA
"f80d8f3a87e239c7d1f6","1693c6a3",NA
"cfb6047026cc44fcc93e","be098fdd",NA
"a68e105278ab56b5e89f","a0e21456",NA
"4c46e2cb850e45baa6f0","756e8ec4",NA
"4868b1fc4b83bed184a4","54990d5f",NA
"8e542eb3f027ecfe2490","863913f2",NA
"bb841f5581e8b2d0fd95","402291cc",NA
"29107f9bbbe00c57c2d5","f881bcd9","3eb4082e"
"c2b6ab4a408831c0a392","776725a7",NA
"9bed18c7afdb1726dbaf","01297d76",NA
"4e2e5c1e1605ff7c7dc0","98e7b5a4",NA
"3135dedb4e579236dc26","8f5725c2",NA
"2102629d63d26f899c09","6333364f",NA
"74cfcc97af41bd4812dd","8ce3231e",NA
"ff2b9650e8eef8421d28","69c5b3a1",NA
"236189537509e7f0ecff","9844d2b8",NA
"e7e5e5448979e537fe68","d388fcc5",NA
"90120fb1bd8fd87e69b5","2d2e8b56","07e7026e"
"40f476a76f29dbfced4d","582d8b72",NA
"4dead3726c00f11b1b34","ed8300cd",NA
"e17e2304eed7571261d4","5613ea66",NA
"3d49fb343ad7bf914c13","9b3b62b7",NA
"e1d5813a5f4b21bec9f5","fab5c22d",NA
"c10ad2ad3f58b32044e3","b1a7a59b",NA
"a37011854983060e689b","d08b9ff4",NA
"c45a4186415e236fe395","629b2294",NA
"4b908a7bf5c2fdb38b5b","537c02c3",NA
"47acae7cf01ae081cd35","26acdaad",NA
"8117d2da62614249ff47","c78ab59b",NA
"e8c7c892c673d6fecd08","57231712",NA
"f4a82749632da9524d52","94a99880",NA
"3c896b8ac4fce7a8b787","bb0d5c38",NA
"06add07f74c73df30692","256be4e4",NA
"e393e1475e7eacf6f577","23a1e433",NA
"7755308f639fb62ec9b8","06c51271",NA
"07efbf2df088c560d9ec","af23f3d4",NA
"1e3fb8311368185ba7e4","6a00b660",NA
"acbd9d86eba48f0ba250","78776f13",NA
"352328c332cfb8be7f4d","45df086a",NA
"e49debc179142f1ec435","6b93e5cd",NA
"a0b7ab336b1d105bb4be","9f296394",NA
"bfadf6f77bae6c555161","4ecc4a63",NA
"8a9636978b953f59da41","03b74c83",NA
"a5ddf7b0b916809eda08","781d17c8",NA
"300371cf67fe72afd110","4fd334eb",NA
"75a97c00d55859e78436","c7b02690",NA
"3a8e2d39298d8077aa5a","c7564bc3","43052eda"
"35687f94c5d184897403","54944c4a","264d0bb7"
"5558a057083cd78d92d2","cf0b74ce",NA
"4101a38761ed5bdcf86f","2ec2f8ba",NA
"c29c9d9e2d62b167ff2c","b4e79fe7",NA
"5180ee7c0227baf69552","e8021dbe",NA
"408ea275f050e8cbe9cc","c3a13262",NA
"7768fd373137bc4e1956","f50a32c2",NA
"3f67774a7f91457023cd","fe5209c1",NA
"9149cdeea0712fcd9cf1","ffbb77f7",NA
"5bd55c4dcff5b7e02112","05da03d6",NA
"12c4da7105fec668b845","ca10ff02",NA
"b00766c6319dc34c6723","64055c88",NA
"572dd587f404a4e7870c","357a9318",NA
"9e99ff7be002c53ef6d2","a3b5b609",NA
"464bcab26c586210ae4f","3d8ed21d",NA
"a64e8db608b125dd6b57","e59b4117",NA
"fddd166b975885b061fe","abcdb9b5",NA
"5807b6e872dee300ae6d","14a94fba","8fefed5c"
"cae2b1d065caa8ffa029","632c4073",NA
"9e912a49288f7cb0d686","548f0474",NA
"31122e33d7b06f964402","9d665ff2",NA
"4671d1577ca8d518f80e","6701b2af",NA
"247ff43b560b4b745111","38cd07a9",NA
"0b760383039c4d45f8d3","b00fd097",NA
"17fc74e5a317f64759b8","6b996521",NA
"8a9d203cc6a46be5518e","4c08e12c",NA
"9126f75de3fbd76cb033","563d2ccd",NA
"ef4dea62deb38ec0ec0d","d30d7297",NA
"2502302e898b9ff43cd7","8b21fd61",NA
"505c3a9b68ace8a22dff","84059c36",NA
"0656676f7abec36b92d6","23ece7f0",NA
"bb7bcf26d0cca98c2406","1da8fb25",NA
"f05327557be32affb271","7c62f3cc",NA
"fc7f736a3322bb5c1306","77993bda",NA
"19c1c50cacf07e850c40","4f26eceb",NA
"5777f888f663b9f5af2f","1567daf7",NA
"cefb6d1ad563cd808a09","a40ea5af",NA
"fd44cb9146578de9f9dd","9437c889",NA
"bb8d589e4a991c297bc0","433e4fb4",NA
"bd6f67931ef36e4f49c6","aa5acc2b",NA
"1ef18d195d9922059a07","5abed574",NA
"76b2a1224d095da21d0d","0c4bd15e",NA
"fffeda8f90043b6045a7","14c661b4",NA
"363b2042711ec9b289c2","eccfc425",NA
"f807eda80364f29a82f6","4d43988a",NA
"87e22a687872375b5b71","38e3ae0e",NA
"36616b8f7fe773ac787e","9ebf21eb",NA
"eae48880dff4bdf82251","5d952a7a",NA
"5f88f2ecf6e12ac03def","057fb82e",NA
"5f9abceaca370771e0d1","4ff87a9b",NA
"378dad56870dcd85ee42","a0fee7cb",NA
"0a42cdbc4906d04ebdb6","4e9d78ea",NA
"c1699feb494e7b00b5d2","832c3594",NA
"e08bc3f21c4d18cdf421","8249217c",NA
"ddf55c03a907b8a398fe","41447eba",NA
"33819cb02f2bd02164b9","e2aae96e",NA
"8d92db948c9d577a2df1","f5ef5cca",NA
"ed204adf751209a853b1","8049a669",NA
"870acef9c38696053998","341e577f",NA
"f5bf8804a9a7fdc0f3f4","ad0211e7","43143581"
"5b66b65ed24ee486fff0","905b8b93",NA
"f1e4e6ce09997534a9d5","4097c486",NA
"65ff6771743e02a11399","b3a9fd54",NA
"923fa7c23985fdccdd26","7952ece9",NA
"af73f0c18b1be2dc23ad","b0c7a26e","3d9b7fbc"
"ae3fffcd5aadbb6066e8","71ceba0a",NA
"3e9087267fc887e7abb3","a6a216ed",NA
"d915bd48c899d033b4c4","dd5b2fcb",NA
"9cdab41a8dfb9d3cb88f","4436ec44",NA
"0dea1fd0da3ee85e2ca9","b50648b0",NA
"7d1a38383d9e436307ab","6076fa00",NA
"d0c6c2cb4c5725d0be6a","63f030c8",NA
"e8f1d2c235a96992e30a","58973b11",NA
"803862b91ad305803116","5e434ce2","742ab179"
"43d0722ef752c6be62b4","151b559a",NA
"7b8cc3400252714d26a0","0f0b6317","e5aeeab4"
"1cbc29a6a30b1e909988","96fa71ca",NA
"5b4019290495ee95dff7","ab3db352",NA
"723eee7c08c108ab5eb7","0e8ee643",NA
"da14b279f09f2eafaff1","a6b011b6",NA
"259f2d756bc539643eb8","acf0665b",NA
"54eee4ed2f88671c99ad","20d0e09d",NA
"6ea02013fcd5b2b2b961","22164259",NA
"af19e93758d64f654a6c","5937cfd5",NA
"c1d6f16bb469f414560e","c513a2d9","5199e7ca"
"b0ffd82fadd31ca9485b","2d1fd341",NA
"429d33a70491311932d1","8d1b6957",NA
"720d5624f827e9d5fec7","04ffc969",NA
"aa8db2343e3b3adc75c5","168335dc",NA
"5a6da89027a7037c7ec7","8dd886af",NA
"b9dc8231b4a800622d4d","45ff9f46",NA
"ee47cafe9c498800e2dd","e0a8a5c7",NA
"19e9eb55b91eaf82a25b","40cf1d2d",NA
"e6aa3ff81911f5808030","a4e22b9e",NA
"87cc171e649a509ce442","42505898",NA
"c06e2c69deb67f0fa230","03d9fe26",NA
"5bc4b16828ec3047b516","76cd8a5c",NA
"dd3a45b133a37e7e1bec","6efb927d",NA
"bd569199ccc3cc737b77","366c5279",NA
"176a4c711e10262484ca","1a90562d",NA
"d1c7e9871ac431fa4ed8","3f6b90c4",NA
"7517e91dc597b110e015","5e65f900",NA
"d8c1c1395240589ead97","5b4449d5",NA
"ba35705669b9eeb6ca83","91b22004",NA
"e7ba640b349be405a50c","4ecc9232",NA
"a3f895d2cb6447da1e2f","d07c17cc",NA
"2f37da4a90a7935583b2","0c617078","6f133e6c"
"abbe705302af19f77855","76e9e333",NA
"a3336ef662ede9c1602f","5e664780",NA
"96d685c6118efdcabfba","d2309cf4",NA
"409a3577eb5f671f9aed","82db814c",NA
"c608e68d1536bc17d3e6","65ce3faf",NA
"779b62ba3fb98dfc7339","b201c4e5",NA
"eacf0d276fbb80d49567","febb3b15",NA
"1ca28752127ac0d05616","61d3e16d",NA
"6fa5550dab37b23150b2","105e5d8a",NA
"7398b975771ced6095f8","1d5f2287",NA
"8a5f733c9b8945198150","7c443e77",NA
"31e454493954ebdf1568","4d49bb30",NA
"9b67b702fcd5020a13a9","90e29ebd",NA
"91a26d59fa3c7095606a","a4410654",NA
"078c1190aba5654bfa7c","150efdc1",NA
"14994cb4d6ac7e101bd2","68ad51ea",NA
"daf2601c121a61a3eafc","85ec47f9",NA
"ca0cf7378a2ef5cc5a98","6cd008ed",NA
"401c776bfe95816b6bd3","27f96139",NA
"a77a67776078607d70c1","4b3aa5db",NA
"bcda07f5541d316a6a8c","67e0b25a",NA
"f6fca109dbf3194d7b82","4fdd432f",NA
"73692c4d375b704b0500","b3aacffb",NA
"22f0f627192e3a90fc83","804522de",NA
"f5dba40d669f3a7e1823","83b1fc13",NA
"01628b95d471d6f15a69","cc762570",NA
"1fb994941864406dfc3c","73e5dc91",NA
"977f884dc456a2de2a8b","059c63d7",NA
"5760b829b212bbfea616","c382a1f8",NA
"cac95651c44f58f03337","1c8945ef",NA
"ccb7ada2d79d368cf924","1639c046",NA
"197240c83524a17e0ba7","225a659a",NA
"8deccd18cf8f58af49ed","4e4d85e1",NA
"3882b9c5fd6ed659f04a","5c096337",NA
"52f034763e904d259aed","a913557e",NA
"84d25281ca54bc62c7f8","e590d983",NA
"b9dbdc7ee2d7d1823f5c","99c5215c",NA
"8b42857ee2511ac58ec8","a5575d9a","69a58c79"
"d6680283f0b06889d238","8971bc91",NA
"9147971cba7ba484177a","e14f5e12",NA
"a7cc8e7aaec4628ab361","7445a695",NA
"e314784ed930ad11d9d7","df697f28",NA
"6e35ae6da05733266465","9252f2f5","30a5ac9b"
"836951375ef9da0ce6f4","64dce746",NA
"f607cb91398a1ebe402d","6156f3a1",NA
"bc2ef9858b264ecd0294","9d38c285",NA
"d1ff8d1bdc51867d8d78","059dcddc",NA
"05ea2a1247e90d97cf5b","92f3d231",NA
"b3c6796c334176a49ce9","a46a3524",NA
"54a66d7cad8bb1714468","74442345",NA
"66388fa85f4e52af19e5","cd8d4f51",NA
"4e9341c7ee0920a3df73","28be02dc",NA
"c9d152b46c12f3d95031","0a6075bd",NA
"2750ef669373a78feb91","3d7847f0",NA
"0977669e631f6db29587","9515d80f",NA
"58c9229faedd942c00cc","93dc6391",NA
"f562b8b1846862783cf9","0283c734",NA
"2ff331eb84320866effe","5caa6e38",NA
"321e93945cd351cfe3e8","3612f7a5",NA
"497d184c0c529ea6d931","31def700",NA
"85c432c7f791df1eb46e","5e1ee63f",NA
"3be0fa1198ba5515a26f","551db506",NA
"0f0abae935f32ca4b70a","f70ec983",NA
"6a3b571ec674a45856e8","aee7a3d9","757678b0"
"2f2cce403b56068f18bd","1bd369ff",NA
"a3958574fae29641fdb9","39f89563",NA
"5e8037771bc10cf88bd7","e38ac8a6",NA
"8195b14b7a06ac193ee1","9a9e6dca",NA
"8ac5a5efdc5a0136960a","f10f36d8",NA
"efe9bf1db67ba7ccd068","6eb1f89a","9d55eb4e"
"462e05e9baeb8947bc9b","215c3cd2",NA
"826cc4ef98de6805f651","3d213353",NA
"491afd80e5804e12b298","5b7091a4",NA
"345ac6433d38472fb276","7587aa38",NA
"29afd0bdcba5ea4c5dac","6a250ab3",NA
"c906fdeea8af698030cf","a00154f2",NA
"7a416594de5d67272404","fc1f7c86",NA
"5e3123276bc46adb43eb","943a00aa",NA
"1dd79402145c19139206","0b6b3433",NA
"410e9d537f2cd1884a95","86878422",NA
"8d6bc6c4ad5b9d3f34ec","abcb7dbb",NA
"23aade4da0fde9dea5df","075d66f6",NA
"9468d715e60e90c14340","35e1c8cb",NA
"986c6a3276f004b9c094","c959d015",NA
"36fd608e3678a4b4f8ac","757e21bc",NA
"a407ca707daf31408505","e85cd3ba",NA
"bce77bcc541a47909893","e206560a",NA
"7a6e24ba461e330c6f22","8e2b1ba5",NA
"50881086ab0e7a245ea9","94ffcd4c",NA
"59f370ff179c876bd043","78d361a8",NA
"1040e7e146e395faa4df","f7654c58",NA
"efc90065f0566d672354","41feac86",NA
"e889d06442469672fc22","86241565",NA
"06cb2c036e8f69637373","a4e24084",NA
"bf0e748433d813f88627","817e6995",NA
"427209a4fa78ed3853ce","cd8eead4",NA
"56ec96c06976c22d40cf","3b816f1f",NA
"2ab3c08debaf9441735b","747a779e",NA
"0572088854d536e8cf45","82423354",NA
"625f92cb2d175d699aff","25d3cb12",NA
"a4d5ff03523a559fe1cd","86769582",NA
"b374defc63b903c500d7","1b754f1d",NA
"ad7b56859cf56bc97c5e","6a081762",NA
"1d3db6b8b416a5571eb7","ed97bfa2","4e4f2811"
"6523df8b58528caad640","53c6c7ec",NA
"af01364986840f63a810","13db9e81",NA
"f2f503a3b7dc9df1cb9b","ec29a652",NA
"d42bf0a60f462cf5e982","76f8c00d",NA
"24836026980e35048ff4","742ca5c9",NA
"0dd1575f8c19e93b8960","f3265a0b",NA
"a7bebaa51d66df3bb040","7be80246",NA
"d93cf20616c0e8af72a4","ac61d972",NA
"de522927d188258a009c","b30ed405",NA
"81d3062c26ec10090475","85006bc0",NA
"ebf122d14afcba49a213","a31ae0ac",NA
"5bf4604d2e6034eddd52","eafd4689",NA
"56d0cb31d49dc71cfb75","44b98fc7",NA
"f0708635d03c5a0494f3","feb14421",NA
"13767e222faf9df3c4ea","e3f23584",NA
"bb181b0372589fd1e4ef","c9b6de69",NA
"427a3ba2feb2ea7e824f","f27c7958",NA
"5c4448f567133426e73f","0735a1dc",NA
"166cedd8b6518edeabdc","242728e7",NA
"7417a695e09b22e8c78d","82908cf0",NA
"c918d9b662beb37cb6ee","b874c74a",NA
"91ede7d7ac26d7137e52","eb6f6fac",NA
"70ad4495f50f953e7469","f010bb01",NA
"792e2e1737762af7b43f","c97a4889",NA
"8615b399cdc3f73524ca","69266435",NA
"7694d375d8cdf20742bb","ce919284",NA
"9655f23113aa52105230","47d321c9",NA
"1113498bc84758470fd7","4f29d94a",NA
"1c7c21ada36158d9c657","fbe2ac33",NA
"679ca0e2d036ba169c19","c51ca620",NA
"e8830e0df642687e19fa","910bd702",NA
"25c4fc9d9c548b0b83f8","27ebc195",NA
"30ff125efdce2555444e","5a0df124",NA
"10e6391d743ae506b1eb","63225497",NA
"3fa20720a97632378452","8f6355e9",NA
"7408870d9107cb948571","dad8a51c",NA
"d29b3e2168a06a4e6cbf","5ceadf9a",NA
"e66df0fc6ea2ba0bbabf","9f8fd98f",NA
"1ee5a71eeaa07f70f8c7","98a20b8d",NA
"de8117507b21d3d36c2f","2c4abe56",NA
"6faf722b7510e12a4e4e","066fa623",NA
"e1297239d44638b5a771","a12860f6",NA
"bc88a180c30e9205b346","c16e8dac",NA
"e4508011e235467163fa","be2014c5",NA
"da8248b753a4a5397e12","ab2999af",NA
"6371f0a9c4340fc6f8f4","18673a78",NA
"92e4c30290f23aedc16e","31fa79c1",NA
"bd2a91821aa3fd4a4852","28545662",NA
"5647926a4d9dc483905d","1a541e3b",NA
"c24c65c3f1d9ad45424d","cc28e54e",NA
"923385958fd60f8adfa7","8b3b4378",NA
"bc011064f2a8e2163860","d747f918",NA
"8fdf0e2cddc4f0b4b3ad","4ba789e8",NA
"e6e56468c39101e2ccb6","452f3372",NA
"6f136c2bb7d163685ec6","d9603645","f697d43d"
"451f10b96a3249769793","b4722e25",NA
"3058cfb1146545a38f37","0a70267d",NA
"7195dba469032c3b4d22","a946bf63",NA
"00d95372524e8f572a23","a6f01ca0",NA
"6d2c0b3819deaee90daa","c446d733",NA
"2048f7e38bbb71008ab0","bea35513",NA
"7d71fccc7dde31f39a20","96dfcfea",NA
"79e66978bd197a26b700","39668316",NA
"9153d38aee3188fac07b","6b461e36",NA
"31342b6bb6f309930c8b","09c5edc3",NA
"015a1915259147378905","9ff78548",NA
"729b5515d23278e43337","c4bf0922",NA
"424d249daca4e770d745","07a10860",NA
"2e86ccbcdd3c919c701d","aa33b0df",NA
"8562282be6110d462961","47b73fd0",NA
"77df4ca753ae5a639c59","463ce7f0",NA
"03683b9ed3cb59a063c5","58acc145",NA
"0f9aa2df1cba9a9a75d9","fc7f00d1",NA
"8c1cf20d256f5b4bf214","3a053b3d",NA
"c941880e35e0b7cbb695","ca35346c",NA
"8ce3f21446efff8c0357","28e70f01",NA
"f32f6805594243077b13","173363dd",NA
"a334bd9ed4bdc41ed4e3","b1ba7b92",NA
"d97142cfd7665c808b9b","c7db617f",NA
"5248a106e07cd7ce4113","39b3632f",NA
"3fbf6d0abcdfc1c8b3a1","f0784f5b",NA
"99d26f08ebd762e924c7","f394e72a",NA
"8d32668746913b2dd5a5","9579301b",NA
"89100bcf0479ff62369d","82ffde50",NA
"8b2131130679576e123c","5e0cacee","327feaa0"
"838c5c2a50a55f91d371","8347699e",NA
"ac2c0c3f1739795c8d07","a78edc1b",NA
"58ff7005a3d387ef6aca","5eeed2e5",NA
"e7965ceb126c9851c505","82f96a50",NA
"f653d4a5b1bcb29e2059","677f37f5",NA
"bc92841f118485ccfed6","d0f36abf",NA
"d8bdaaf113b080d4be97","38d97c1e",NA
"07cd059019f57df5d671","647f33c1",NA
"b9a6aaf8ac65ce6d032c","aa64cc80",NA
"1f516f964e4798c48e74","cd26548b",NA
"6b18d280b4534873751b","e9019193",NA
"05eb1328d2bf42cf956d","9fd27604",NA
"58a66bbff79668501d77","2300b1bd",NA
"8810d7afa2e7afb7b5c6","16f0fd3d",NA
"e11bbc2f22f58bb5522e","0b437e1f",NA
"07911b88dd17eb979e72","fc09280b",NA
"0ae44cd521599bb0b7eb","c4881901",NA
"1ed2d0255bcbc091ec5c","d8e41352",NA
"4404f4c50208df50a132","13a0d4d9",NA
"97bb40efb8598d22dee6","f0aa1aa9",NA
"c0453c15495c5ec92f03","31cc4652",NA
"bfa53d85eb35281df1e2","ef1dc451",NA
"5aac210688b285383335","f899f861",NA
"be9f7770a4a2c70f0da4","05b7650a",NA
"8409870a7180551c24aa","1e6704f6",NA
"63f4501561199dc3c9e6","23e7a43d",NA
"6acdf39d3748f50491e1","66ae827a",NA
"dd4a8f441b01205f7673","96ae271e",NA
"d2cf9f0fe793016aca3a","e1a8849a",NA
"ae4faff17fde26143237","e300727a",NA
"fc9af7c9e49397af3862","5bc24322",NA
"5a2b1c48387545946803","2937e809",NA
"bb7e148a88eafaf4005a","f8986e55",NA
"8730406d5764c7ddb0d2","df34ae7f","c58e9c31"
"794d6cd4b8ff37336565","a0be602c",NA
"7ddf0d8758b97b0f4946","c407763f","0ae6376c"
"c6af9737e285416c5b67","ed59b8fd",NA
